instance_id,image_id,category_id,area,bbox_x,bbox_y,bbox_w,bbox_h
279513,21945,31,596,214.0,341.0,24.0,46.0
279514,21945,31,1004,453.0,330.0,89.0,67.0
279515,21945,33,900,278.0,310.0,212.0,37.0
279516,21946,10,47750,238.0,264.0,213.0,399.0
279517,21946,19,5422,277.0,389.0,174.0,274.0
279518,21946,6,17515,285.0,604.0,110.0,268.0
279519,21946,23,1466,287.0,869.0,46.0,84.0
279520,21946,23,1122,332.0,836.0,36.0,84.0
279521,21946,33,208,316.0,263.0,55.0,69.0
279522,21948,4,95925,162.0,349.0,505.0,437.0
279523,21948,10,144215,180.0,473.0,432.0,550.0
279524,21948,33,269,400.0,473.0,69.0,7.0
279525,21948,33,3194,322.0,349.0,185.0,91.0
279526,21948,31,7365,579.0,394.0,88.0,149.0
279527,21948,31,9560,162.0,391.0,97.0,171.0
279528,21949,8,61110,168.0,661.0,415.0,226.0
279529,21949,1,22892,236.0,348.0,286.0,343.0
279530,21949,33,474,331.0,348.0,75.0,23.0
279531,21949,4,121991,171.0,231.0,444.0,546.0
279532,21949,28,4158,308.0,231.0,160.0,63.0
279533,21949,31,28582,497.0,315.0,118.0,462.0
279534,21949,31,13737,171.0,325.0,84.0,278.0
279535,21949,35,126,361.0,611.0,10.0,20.0
279536,21950,31,1524,138.0,355.0,42.0,68.0
279537,21950,31,1849,291.0,355.0,48.0,71.0
279538,21950,10,48212,138.0,331.0,201.0,374.0
279539,21950,23,1987,194.0,824.0,34.0,86.0
279540,21950,23,2255,213.0,900.0,51.0,58.0
279541,21950,28,1926,177.0,331.0,126.0,40.0
279542,21953,33,509,383.0,219.0,100.0,89.0
279543,21953,10,268514,15.0,219.0,661.0,803.0
279544,21954,23,1293,346.0,712.0,35.0,79.0
279545,21954,23,1383,383.0,772.0,47.0,62.0
279546,21954,10,69931,191.0,249.0,303.0,418.0
279547,21954,31,743,441.0,269.0,27.0,56.0
279548,21954,31,690,305.0,270.0,28.0,48.0
279549,21954,33,390,357.0,249.0,68.0,58.0
279550,21955,31,32616,49.0,247.0,215.0,358.0
279551,21955,30,916,238.0,235.0,80.0,25.0
279552,21955,31,12183,439.0,295.0,88.0,351.0
279553,21955,30,623,387.0,246.0,62.0,30.0
279554,21955,29,21749,271.0,315.0,221.0,284.0
279555,21955,9,196821,49.0,235.0,478.0,685.0
279556,21955,10,48659,126.0,371.0,401.0,583.0
279557,21955,33,261,368.0,371.0,66.0,67.0
279558,21957,1,20890,222.0,257.0,322.0,170.0
279559,21957,31,4397,446.0,276.0,98.0,104.0
279560,21957,31,3567,222.0,267.0,61.0,114.0
279561,21957,33,341,307.0,275.0,86.0,46.0
279562,21957,8,31760,268.0,419.0,210.0,230.0
279563,21957,23,1786,286.0,860.0,70.0,105.0
279564,21957,23,1463,330.0,927.0,61.0,76.0
279565,21959,10,78828,179.0,230.0,274.0,416.0
279566,21959,33,318,275.0,230.0,80.0,17.0
279567,21959,31,7227,179.0,263.0,64.0,206.0
279568,21959,31,6955,390.0,249.0,63.0,206.0
279569,21959,24,8360,143.0,578.0,80.0,176.0
279570,21959,23,855,301.0,819.0,40.0,100.0
279571,21959,23,1522,279.0,888.0,50.0,93.0
279572,21961,1,81445,187.0,245.0,239.0,436.0
279573,21961,33,1833,242.0,245.0,124.0,60.0
279574,21961,17,22953,124.0,497.0,90.0,393.0
279575,21961,17,16515,396.0,421.0,141.0,256.0
279576,21961,8,84274,135.0,637.0,338.0,349.0
279577,21961,21,4581,162.0,978.0,109.0,45.0
279578,21961,21,7181,357.0,945.0,126.0,78.0
279579,21962,23,1685,364.0,828.0,68.0,112.0
279580,21962,23,1665,264.0,815.0,41.0,118.0
279581,21962,10,49861,172.0,270.0,233.0,330.0
279582,21962,33,594,248.0,270.0,105.0,61.0
279583,21963,10,48514,243.0,221.0,174.0,410.0
279584,21963,33,1003,270.0,221.0,92.0,79.0
279585,21963,21,7919,276.0,607.0,56.0,201.0
279586,21963,23,1826,300.0,752.0,30.0,117.0
279587,21963,21,7854,327.0,627.0,54.0,211.0
279588,21963,23,1647,322.0,836.0,41.0,51.0
279589,21964,19,1174,522.0,538.0,92.0,22.0
279590,21964,10,77176,477.0,419.0,290.0,502.0
279591,21964,33,248,563.0,419.0,75.0,20.0
279592,21964,24,7089,654.0,690.0,113.0,144.0
279593,21964,23,1238,618.0,942.0,64.0,70.0
279594,21964,23,1202,490.0,912.0,81.0,49.0
279595,21964,13,539,537.0,345.0,65.0,19.0
279596,21966,23,2261,684.0,368.0,34.0,92.0
279597,21966,23,2723,720.0,383.0,36.0,96.0
279598,21966,6,20704,665.0,109.0,121.0,216.0
279599,21966,1,20213,640.0,0.0,177.0,148.0
279600,21966,31,5373,640.0,0.0,49.0,148.0
279601,21966,31,4197,781.0,0.0,36.0,132.0
279602,21967,10,145019,260.0,245.0,343.0,752.0
279603,21967,33,1072,300.0,247.0,78.0,145.0
279604,21967,23,1271,305.0,962.0,47.0,38.0
279605,21967,23,646,355.0,980.0,59.0,23.0
279606,21968,10,58176,185.0,599.0,322.0,424.0
279607,21968,33,840,276.0,686.0,178.0,24.0
279608,21969,10,94514,132.0,280.0,526.0,314.0
279609,21969,28,1368,169.0,280.0,121.0,39.0
279610,21969,31,3151,132.0,317.0,78.0,64.0
279611,21969,19,7757,291.0,356.0,144.0,167.0
279612,21969,32,2182,243.0,315.0,70.0,53.0
279613,21970,33,7322,182.0,410.0,329.0,134.0
279614,21970,1,102862,181.0,410.0,372.0,370.0
279615,21970,44,4966,268.0,410.0,210.0,34.0
279616,21970,44,19171,349.0,548.0,139.0,211.0
279617,21970,8,84777,187.0,754.0,366.0,269.0
279618,21971,14,6530,212.0,76.0,155.0,112.0
279619,21971,1,2084,253.0,235.0,59.0,266.0
279620,21971,33,384,254.0,235.0,55.0,14.0
279621,21971,0,24621,111.0,206.0,278.0,323.0
279622,21971,31,297,111.0,443.0,38.0,28.0
279623,21971,31,412,363.0,387.0,26.0,45.0
279624,21971,28,490,246.0,206.0,72.0,50.0
279625,21971,25,28676,154.0,216.0,217.0,447.0
279626,21971,9,46252,106.0,183.0,346.0,468.0
279627,21971,31,8910,106.0,241.0,74.0,222.0
279628,21971,31,7779,367.0,240.0,85.0,198.0
279629,21971,29,8387,212.0,183.0,131.0,213.0
279630,21971,32,593,367.0,432.0,25.0,33.0
279631,21971,6,33357,196.0,501.0,174.0,390.0
279632,21971,23,2755,247.0,880.0,54.0,61.0
279633,21971,23,512,291.0,809.0,18.0,63.0
279634,21972,1,4820,470.0,334.0,72.0,84.0
279635,21972,33,64,494.0,334.0,24.0,8.0
279636,21972,31,722,528.0,343.0,14.0,75.0
279637,21972,31,682,470.0,347.0,16.0,71.0
279638,21972,6,3538,480.0,407.0,51.0,110.0
279639,21972,23,276,485.0,512.0,15.0,22.0
279640,21972,23,231,516.0,513.0,18.0,21.0
279641,21973,10,70560,308.0,220.0,217.0,477.0
279642,21973,33,707,356.0,220.0,129.0,17.0
279643,21973,23,1483,337.0,828.0,52.0,86.0
279644,21973,38,445,389.0,294.0,38.0,20.0
279645,21973,38,497,326.0,408.0,39.0,35.0
279646,21973,38,463,461.0,404.0,32.0,37.0
279647,21973,23,1331,393.0,846.0,43.0,69.0
279648,21974,23,8183,329.0,878.0,126.0,110.0
279649,21974,23,3616,373.0,837.0,89.0,130.0
279650,21974,32,1904,381.0,431.0,66.0,44.0
279651,21974,35,6,457.0,456.0,2.0,8.0
279652,21974,7,11905,317.0,410.0,149.0,153.0
279653,21974,31,1781,311.0,200.0,54.0,74.0
279654,21974,31,1104,445.0,185.0,46.0,59.0
279655,21974,0,35170,290.0,185.0,215.0,387.0
279656,21974,33,561,388.0,254.0,96.0,59.0
279657,21974,1,9387,388.0,254.0,110.0,146.0
279658,21975,31,6007,223.0,230.0,42.0,199.0
279659,21975,31,12626,410.0,221.0,128.0,285.0
279660,21975,4,41775,223.0,187.0,315.0,319.0
279661,21975,8,87827,119.0,350.0,448.0,323.0
279662,21975,21,6398,303.0,642.0,78.0,273.0
279663,21975,21,12954,274.0,644.0,88.0,312.0
279664,21975,28,1218,294.0,187.0,75.0,31.0
279665,21975,23,801,299.0,829.0,53.0,94.0
279666,21975,23,1704,317.0,879.0,48.0,93.0
279667,21979,23,12630,267.0,838.0,158.0,129.0
279668,21979,23,11291,430.0,806.0,166.0,109.0
279669,21979,7,21950,90.0,551.0,340.0,131.0
279670,21979,1,43644,81.0,309.0,317.0,359.0
279671,21979,31,7965,170.0,343.0,87.0,125.0
279672,21979,31,2133,353.0,399.0,45.0,78.0
279673,21979,33,1201,267.0,309.0,70.0,91.0
279674,21979,18,589,395.0,424.0,41.0,33.0
279675,21980,13,446,474.0,218.0,53.0,17.0
279676,21980,15,224,489.0,174.0,28.0,13.0
279677,21980,33,161,473.0,267.0,69.0,23.0
279678,21980,39,902,496.0,368.0,46.0,26.0
279679,21980,10,33958,402.0,267.0,228.0,284.0
279680,21980,21,975,477.0,545.0,40.0,30.0
279681,21980,21,780,516.0,550.0,36.0,25.0
279682,21981,14,5757,287.0,149.0,155.0,104.0
279683,21981,31,9142,388.0,313.0,95.0,271.0
279684,21981,31,9149,210.0,296.0,65.0,292.0
279685,21981,9,46813,210.0,291.0,273.0,394.0
279686,21981,35,620,345.0,464.0,37.0,79.0
279687,21981,8,6889,305.0,463.0,97.0,159.0
279688,21981,1,9428,298.0,322.0,100.0,145.0
279689,21981,21,12447,333.0,621.0,84.0,242.0
279690,21981,21,10522,202.0,620.0,134.0,242.0
279691,21981,23,4681,309.0,847.0,50.0,130.0
279692,21981,23,4489,151.0,841.0,91.0,123.0
279693,21981,24,5413,315.0,337.0,112.0,301.0
279694,21982,1,148471,136.0,472.0,409.0,551.0
279695,21982,33,9244,176.0,472.0,323.0,232.0
279696,21983,10,118236,144.0,233.0,306.0,651.0
279697,21983,19,7001,193.0,482.0,190.0,44.0
279698,21983,33,5438,207.0,233.0,159.0,120.0
279699,21984,31,9007,497.0,325.0,77.0,227.0
279700,21984,31,8282,325.0,331.0,53.0,217.0
279701,21984,13,1322,396.0,203.0,73.0,27.0
279702,21984,1,53867,325.0,281.0,249.0,275.0
279703,21984,6,40014,378.0,523.0,167.0,359.0
279704,21984,23,1067,458.0,803.0,26.0,75.0
279705,21984,23,1952,475.0,869.0,46.0,52.0
279706,21984,33,598,388.0,281.0,84.0,32.0
279707,21985,1,31230,242.0,189.0,226.0,204.0
279708,21985,31,4646,419.0,201.0,49.0,145.0
279709,21985,31,4743,242.0,211.0,47.0,136.0
279710,21985,33,619,299.0,189.0,99.0,33.0
279711,21985,8,93713,240.0,391.0,202.0,558.0
279712,21985,23,1147,320.0,912.0,58.0,74.0
279713,21986,0,41116,58.0,228.0,260.0,353.0
279714,21986,31,10762,259.0,277.0,59.0,304.0
279715,21986,31,10858,58.0,268.0,74.0,291.0
279716,21986,28,1905,167.0,228.0,70.0,69.0
279717,21986,8,30122,103.0,406.0,180.0,217.0
279718,21986,19,2335,124.0,410.0,136.0,47.0
279719,21986,24,1857,90.0,522.0,32.0,85.0
279720,21986,23,463,161.0,878.0,20.0,67.0
279721,21986,23,1624,165.0,923.0,48.0,73.0
279722,21988,1,47929,527.0,199.0,295.0,411.0
279723,21988,33,2151,628.0,272.0,111.0,93.0
279724,21988,31,4384,745.0,198.0,76.0,118.0
279725,21988,31,6232,527.0,335.0,96.0,109.0
279726,21988,1,24404,559.0,461.0,306.0,219.0
279727,21988,24,9201,559.0,239.0,250.0,326.0
279728,21988,13,2719,601.0,140.0,123.0,79.0
279729,21989,33,1186,320.0,217.0,153.0,45.0
279730,21989,31,2854,262.0,222.0,63.0,87.0
279731,21989,31,666,498.0,235.0,30.0,58.0
279732,21989,10,136578,242.0,217.0,286.0,675.0
279733,21989,13,1620,354.0,125.0,90.0,25.0
279734,21989,23,1988,351.0,891.0,48.0,100.0
279735,21989,23,422,405.0,887.0,40.0,22.0
279736,21990,31,4404,406.0,223.0,33.0,301.0
279737,21990,31,9417,215.0,229.0,54.0,277.0
279738,21990,29,2589,254.0,198.0,109.0,85.0
279739,21990,8,18781,260.0,369.0,167.0,201.0
279740,21990,23,244,311.0,838.0,43.0,72.0
279741,21990,23,1708,305.0,887.0,47.0,81.0
279742,21990,4,41134,215.0,198.0,224.0,326.0
279743,21991,13,2478,414.0,295.0,36.0,92.0
279744,21991,31,4818,490.0,260.0,42.0,195.0
279745,21991,31,11281,296.0,217.0,98.0,205.0
279746,21991,4,42648,288.0,217.0,243.0,370.0
279747,21991,35,1193,440.0,241.0,67.0,346.0
279748,21991,35,896,326.0,304.0,65.0,263.0
279749,21991,33,391,391.0,276.0,73.0,27.0
279750,21991,1,10615,362.0,276.0,103.0,211.0
279751,21991,6,49375,284.0,485.0,185.0,414.0
279752,21991,23,4316,303.0,892.0,84.0,80.0
279753,21991,23,3548,377.0,870.0,87.0,75.0
279754,21991,24,23225,168.0,226.0,194.0,335.0
279755,21992,23,1247,759.0,706.0,69.0,52.0
279756,21992,23,733,662.0,698.0,40.0,45.0
279757,21992,6,8944,661.0,539.0,139.0,172.0
279758,21992,25,17396,618.0,273.0,131.0,416.0
279759,21992,10,30366,612.0,275.0,219.0,299.0
279760,21992,31,5528,612.0,298.0,50.0,167.0
279761,21992,31,4922,744.0,285.0,87.0,167.0
279762,21992,33,170,676.0,275.0,48.0,9.0
279763,21992,19,1417,661.0,366.0,91.0,94.0
279764,21992,15,805,674.0,188.0,52.0,37.0
279765,21995,10,136430,183.0,0.0,344.0,715.0
279766,21995,40,104551,183.0,257.0,344.0,458.0
279767,21995,31,4158,339.0,0.0,121.0,122.0
279768,21995,24,4912,182.0,362.0,94.0,92.0
279769,21995,44,17386,266.0,3.0,138.0,236.0
279770,21995,44,3056,393.0,449.0,80.0,82.0
279771,21995,44,1598,385.0,336.0,61.0,52.0
279772,21995,44,198,287.0,337.0,16.0,20.0
279773,21995,23,7868,77.0,877.0,146.0,122.0
279774,21995,23,7394,445.0,852.0,121.0,114.0
279775,21996,13,3404,480.0,106.0,125.0,42.0
279776,21996,32,10987,356.0,512.0,101.0,169.0
279777,21996,29,22263,455.0,223.0,178.0,239.0
279778,21996,19,13753,389.0,418.0,199.0,235.0
279779,21996,32,2498,582.0,525.0,38.0,133.0
279780,21996,33,7481,468.0,175.0,150.0,97.0
279781,21996,31,16757,240.0,322.0,172.0,236.0
279782,21996,31,7488,621.0,318.0,91.0,206.0
279783,21996,34,366,432.0,613.0,46.0,40.0
279784,21996,24,11007,583.0,371.0,88.0,291.0
279785,21996,31,383,675.0,468.0,30.0,42.0
279786,21996,2,8067,468.0,175.0,237.0,335.0
279787,21996,9,157054,240.0,131.0,472.0,550.0
279788,21997,0,33274,272.0,190.0,199.0,259.0
279789,21997,31,2099,430.0,225.0,41.0,78.0
279790,21997,31,1612,272.0,236.0,35.0,80.0
279791,21997,28,2156,326.0,190.0,76.0,66.0
279792,21997,7,12019,271.0,430.0,166.0,96.0
279793,21997,32,2402,387.0,443.0,46.0,56.0
279794,21997,32,1730,271.0,430.0,44.0,51.0
279795,21997,42,12,390.0,491.0,4.0,4.0
279796,21997,42,8,427.0,493.0,3.0,4.0
279797,21997,42,10,295.0,473.0,4.0,4.0
279798,21997,42,111,379.0,229.0,14.0,14.0
279799,21997,42,128,331.0,237.0,16.0,15.0
279800,21997,23,2390,363.0,760.0,41.0,98.0
279801,21997,23,2283,315.0,818.0,44.0,71.0
279802,21998,1,24977,228.0,273.0,171.0,209.0
279803,21998,33,172,294.0,273.0,58.0,16.0
279804,21998,6,73200,174.0,455.0,212.0,473.0
279805,21998,32,1771,342.0,483.0,39.0,70.0
279806,21998,32,137,211.0,467.0,19.0,40.0
279807,21998,35,9,265.0,486.0,3.0,26.0
279808,21998,23,3551,193.0,890.0,79.0,103.0
279809,21998,23,2835,273.0,922.0,77.0,85.0
279810,21998,32,66,378.0,552.0,8.0,32.0
279811,21999,22,981,253.0,828.0,25.0,56.0
279812,21999,23,952,248.0,831.0,39.0,76.0
279813,21999,22,2491,216.0,830.0,47.0,83.0
279814,21999,23,905,213.0,895.0,44.0,34.0
279815,21999,6,58476,165.0,404.0,176.0,429.0
279816,21999,1,38181,118.0,219.0,272.0,225.0
279817,21999,33,84,234.0,231.0,41.0,7.0
279818,21999,31,7323,315.0,247.0,75.0,188.0
279819,21999,31,7630,118.0,242.0,62.0,202.0
279820,21999,44,9732,220.0,231.0,65.0,171.0
279821,21999,14,3862,202.0,82.0,113.0,73.0
279822,21999,32,196,306.0,435.0,32.0,31.0
279823,22000,10,29997,228.0,493.0,192.0,281.0
279824,22000,33,1954,264.0,493.0,69.0,56.0
279825,22000,23,1380,283.0,917.0,29.0,62.0
279826,22000,23,580,304.0,883.0,23.0,56.0
279827,22000,31,735,239.0,516.0,26.0,68.0
279828,22000,31,808,342.0,516.0,21.0,69.0
279829,22001,33,1019,280.0,204.0,101.0,62.0
279830,22001,31,849,225.0,212.0,34.0,64.0
279831,22001,31,708,395.0,232.0,33.0,59.0
279832,22001,10,75177,144.0,204.0,289.0,416.0
279833,22001,23,855,297.0,786.0,34.0,101.0
279834,22001,23,1483,306.0,832.0,54.0,98.0
279835,22003,31,9277,406.0,274.0,65.0,211.0
279836,22003,31,9579,204.0,275.0,70.0,221.0
279837,22003,33,409,291.0,250.0,92.0,24.0
279838,22003,10,82275,204.0,249.0,267.0,558.0
279839,22003,24,13465,137.0,602.0,111.0,224.0
279840,22003,8,17288,261.0,453.0,119.0,227.0
279841,22003,23,512,301.0,937.0,25.0,48.0
279842,22003,23,1169,318.0,934.0,54.0,57.0
279843,22004,33,1076,500.0,190.0,116.0,34.0
279844,22004,31,4099,438.0,211.0,56.0,105.0
279845,22004,31,2258,625.0,212.0,40.0,108.0
279846,22004,24,3476,406.0,206.0,94.0,334.0
279847,22004,1,45414,438.0,190.0,258.0,291.0
279848,22004,6,55757,478.0,456.0,187.0,422.0
279849,22004,4,21820,628.0,523.0,101.0,389.0
279850,22004,23,4704,507.0,870.0,72.0,101.0
279851,22004,23,4354,582.0,870.0,59.0,102.0
279852,22004,13,1677,499.0,124.0,89.0,32.0
279853,22006,1,15295,281.0,269.0,255.0,271.0
279854,22006,9,53325,280.0,234.0,347.0,637.0
279855,22006,35,456,530.0,544.0,40.0,383.0
279856,22006,8,75918,349.0,531.0,260.0,491.0
279857,22006,33,55,444.0,309.0,19.0,14.0
279858,22007,23,1504,135.0,729.0,116.0,182.0
279859,22007,23,18151,259.0,683.0,100.0,291.0
279860,22007,8,11418,265.0,468.0,94.0,168.0
279861,22007,4,11522,115.0,216.0,212.0,345.0
279862,22007,9,79116,113.0,230.0,303.0,475.0
279863,22007,31,11982,114.0,243.0,83.0,277.0
279864,22007,31,1761,115.0,503.0,38.0,59.0
279865,22007,35,179,267.0,266.0,5.0,46.0
279866,22007,24,2445,183.0,238.0,167.0,219.0
279867,22007,25,3337,149.0,202.0,164.0,75.0
279868,22007,24,21731,86.0,600.0,131.0,307.0
279869,22007,31,3064,336.0,257.0,27.0,191.0
279870,22007,33,277,205.0,230.0,58.0,47.0
279871,22007,13,861,239.0,139.0,73.0,17.0
279872,22008,4,67461,210.0,193.0,267.0,364.0
279873,22008,31,12614,412.0,242.0,65.0,280.0
279874,22008,35,1533,314.0,234.0,30.0,263.0
279875,22008,28,1052,286.0,193.0,96.0,44.0
279876,22008,31,12172,210.0,270.0,62.0,287.0
279877,22008,7,8677,257.0,474.0,165.0,90.0
279878,22008,22,2113,286.0,832.0,46.0,66.0
279879,22008,23,3207,269.0,881.0,68.0,69.0
279880,22008,22,1463,373.0,740.0,46.0,55.0
279881,22008,23,4074,378.0,777.0,53.0,104.0
279882,22009,33,3700,230.0,356.0,233.0,58.0
279883,22009,43,3715,230.0,356.0,233.0,58.0
279884,22009,1,66916,204.0,356.0,260.0,426.0
279885,22009,8,56797,155.0,619.0,383.0,245.0
279886,22009,21,14111,233.0,828.0,118.0,196.0
279887,22009,21,18498,341.0,818.0,122.0,206.0
279888,22010,33,3998,301.0,247.0,165.0,139.0
279889,22010,10,121491,224.0,247.0,281.0,776.0
279890,22011,10,105104,175.0,289.0,293.0,686.0
279891,22011,33,2245,292.0,289.0,88.0,41.0
279892,22011,31,614,248.0,334.0,32.0,34.0
279893,22011,31,802,399.0,316.0,38.0,34.0
279894,22011,43,47496,175.0,725.0,293.0,250.0
279895,22011,23,859,311.0,963.0,39.0,26.0
279896,22012,4,174032,144.0,66.0,560.0,580.0
279897,22012,32,1038,298.0,367.0,18.0,125.0
279898,22012,36,9466,441.0,194.0,105.0,135.0
279899,22012,36,2346,290.0,182.0,40.0,77.0
279900,22012,36,53,256.0,216.0,6.0,28.0
279901,22012,31,8565,144.0,109.0,151.0,199.0
279902,22012,31,42438,551.0,128.0,153.0,518.0
279903,22012,28,4130,354.0,66.0,178.0,91.0
279904,22013,28,534,567.0,93.0,56.0,23.0
279905,22013,31,544,657.0,126.0,25.0,66.0
279906,22013,4,13181,555.0,93.0,127.0,181.0
279907,22013,10,36063,454.0,239.0,195.0,334.0
279908,22015,4,140723,123.0,247.0,517.0,568.0
279909,22015,31,10856,134.0,431.0,83.0,236.0
279910,22015,31,46109,424.0,314.0,216.0,473.0
279911,22015,15,8834,248.0,0.0,169.0,157.0
279912,22015,29,24519,179.0,247.0,262.0,303.0
279913,22016,10,46442,238.0,186.0,170.0,409.0
279914,22016,33,544,288.0,187.0,78.0,51.0
279915,22016,31,5715,249.0,214.0,80.0,101.0
279916,22017,14,5360,282.0,154.0,104.0,102.0
279917,22017,4,20211,251.0,196.0,240.0,182.0
279918,22017,31,6734,386.0,206.0,92.0,169.0
279919,22017,31,4073,251.0,255.0,73.0,98.0
279920,22017,29,2686,325.0,205.0,72.0,119.0
279921,22017,1,1796,258.0,245.0,143.0,127.0
279922,22017,33,100,351.0,245.0,24.0,13.0
279923,22017,31,216,259.0,267.0,27.0,35.0
279924,22017,31,460,379.0,331.0,22.0,41.0
279925,22017,6,20270,222.0,341.0,258.0,161.0
279926,22017,22,1811,223.0,492.0,42.0,69.0
279927,22017,23,3201,190.0,544.0,75.0,70.0
279928,22017,22,951,427.0,497.0,36.0,44.0
279929,22017,23,2259,426.0,529.0,43.0,65.0
279930,22019,23,2248,225.0,830.0,79.0,112.0
279931,22019,23,2179,423.0,857.0,62.0,115.0
279932,22019,8,50758,277.0,403.0,225.0,302.0
279933,22019,1,30665,312.0,210.0,186.0,248.0
279934,22019,33,301,354.0,211.0,104.0,19.0
279935,22019,19,4394,330.0,364.0,89.0,94.0
279936,22019,17,7429,419.0,295.0,189.0,121.0
279937,22019,17,5657,258.0,367.0,63.0,212.0
279938,22019,14,9250,341.0,44.0,133.0,106.0
279939,22021,10,46656,316.0,301.0,166.0,342.0
279940,22021,33,871,328.0,301.0,122.0,16.0
279941,22021,23,2729,362.0,818.0,57.0,82.0
279942,22021,23,2043,309.0,787.0,38.0,71.0
279943,22022,23,665,276.0,865.0,22.0,37.0
279944,22022,23,1877,306.0,906.0,58.0,44.0
279945,22022,6,54046,214.0,497.0,208.0,449.0
279946,22022,0,42973,176.0,216.0,296.0,365.0
279947,22022,28,1460,301.0,216.0,96.0,74.0
279948,22022,31,6640,418.0,277.0,54.0,259.0
279949,22022,31,6275,176.0,264.0,62.0,233.0
279950,22022,5,27338,190.0,226.0,255.0,334.0
279951,22022,29,4392,259.0,226.0,178.0,151.0
279952,22022,16,8969,290.0,253.0,90.0,253.0
279953,22024,14,2672,303.0,113.0,64.0,56.0
279954,22024,23,1126,289.0,847.0,43.0,87.0
279955,22024,23,1343,335.0,882.0,56.0,94.0
279956,22024,10,59817,220.0,286.0,263.0,328.0
279957,22024,31,5939,220.0,297.0,50.0,243.0
279958,22024,31,9968,403.0,290.0,80.0,239.0
279959,22024,33,2003,306.0,294.0,75.0,122.0
279960,22024,35,770,329.0,404.0,13.0,207.0
279961,22024,37,68,294.0,421.0,11.0,10.0
279962,22024,37,69,292.0,446.0,10.0,11.0
279963,22024,37,69,367.0,475.0,11.0,10.0
279964,22024,37,89,369.0,429.0,10.0,12.0
279965,22028,13,1682,479.0,146.0,82.0,31.0
279966,22028,10,83964,292.0,226.0,337.0,560.0
279967,22028,33,188,513.0,226.0,31.0,15.0
279968,22028,32,1245,498.0,295.0,32.0,70.0
279969,22028,28,497,503.0,228.0,34.0,37.0
279970,22028,31,12310,375.0,237.0,92.0,244.0
279971,22028,31,400,605.0,366.0,18.0,56.0
279972,22028,24,3072,602.0,391.0,40.0,251.0
279973,22028,23,5103,491.0,918.0,132.0,72.0
279974,22028,23,6382,373.0,854.0,84.0,139.0
279975,22028,4,36712,375.0,208.0,248.0,316.0
279976,22029,6,56029,169.0,467.0,194.0,460.0
279977,22029,23,3089,186.0,920.0,71.0,60.0
279978,22029,22,27,240.0,923.0,11.0,6.0
279979,22029,23,3127,279.0,842.0,57.0,87.0
279980,22029,22,38,289.0,854.0,9.0,8.0
279981,22029,9,62839,93.0,207.0,327.0,394.0
279982,22029,31,10796,347.0,232.0,73.0,266.0
279983,22029,31,13105,93.0,258.0,74.0,317.0
279984,22029,29,6724,187.0,207.0,123.0,205.0
279985,22029,32,610,333.0,453.0,34.0,23.0
279986,22029,32,396,165.0,475.0,24.0,21.0
279987,22029,32,443,169.0,446.0,30.0,18.0
279988,22029,0,10055,96.0,202.0,194.0,379.0
279989,22029,31,202,96.0,574.0,40.0,7.0
279990,22029,28,1036,207.0,202.0,72.0,48.0
279991,22029,16,7696,227.0,228.0,79.0,244.0
279992,22029,14,6327,156.0,71.0,156.0,93.0
279993,22030,4,24021,215.0,318.0,192.0,187.0
279994,22030,29,2633,264.0,318.0,82.0,66.0
279995,22030,31,3394,355.0,332.0,52.0,123.0
279996,22030,31,3302,224.0,340.0,45.0,140.0
279997,22030,23,617,300.0,764.0,31.0,44.0
279998,22030,23,34,326.0,767.0,4.0,11.0
279999,22031,1,3542,383.0,300.0,49.0,170.0
280000,22031,33,36,383.0,300.0,26.0,14.0
280001,22031,15,102,338.0,106.0,23.0,5.0
280002,22031,13,1494,300.0,173.0,84.0,37.0
280003,22031,9,45119,267.0,239.0,205.0,361.0
280004,22031,31,1389,418.0,244.0,54.0,169.0
280005,22031,31,11485,267.0,245.0,73.0,218.0
280006,22031,29,3323,353.0,250.0,67.0,252.0
280007,22031,18,326,444.0,349.0,30.0,28.0
280008,22031,6,27794,303.0,464.0,156.0,432.0
280009,22031,35,125,355.0,869.0,13.0,27.0
280010,22031,35,132,366.0,871.0,15.0,24.0
280011,22031,32,154,339.0,447.0,18.0,10.0
280012,22031,23,5534,237.0,854.0,98.0,133.0
280013,22031,23,5405,347.0,887.0,84.0,108.0
280014,22031,24,15610,228.0,543.0,149.0,207.0
280015,22033,33,740,247.0,163.0,127.0,73.0
280016,22033,31,3805,213.0,185.0,36.0,185.0
280017,22033,31,1049,400.0,188.0,18.0,140.0
280018,22033,19,1021,271.0,323.0,91.0,16.0
280019,22033,10,119918,199.0,163.0,407.0,536.0
280020,22033,23,3838,310.0,740.0,51.0,148.0
280021,22033,23,5618,269.0,791.0,58.0,137.0
